date,c1,c2,c3,p1,p2,p3
02-01-2020 17:00,-1.326311356,-0.64235985,-0.515292147,0.49416779,0.857403859,0.903153835
02-01-2020 18:00,-1.051709885,-1.383838201,-1.144380793,0.213188219,0.625929049,0.997439821
02-01-2020 19:00,-1.059823838,-1.760540938,-0.606442696,0.372750437,0.329306991,0.198811307
02-01-2020 20:00,-0.52799081,-1.463739437,-1.991114511,0.575546547,0.82315288,0.258416712
02-01-2020 21:00,-1.262435702,-0.503932833,-1.075837834,0.72093376,0.200965047,0.830934478
02-01-2020 22:00,-0.843048391,-0.624260013,-1.136469195,0.304843658,0.322610672,0.664447185
02-01-2020 23:00,-0.725621265,-1.442951828,-1.994399717,0.327645993,0.807104272,0.996974629
03-01-2020 00:00,-0.57977601,-0.601725642,-1.496328761,0.465185451,0.899305387,0.45104277
03-01-2020 01:00,-1.298667164,-1.25998891,-1.423586047,0.582334697,0.302054037,0.35815974
03-01-2020 02:00,-0.679505603,-0.562693499,-1.402157175,0.351547671,0.220001639,0.553811379
03-01-2020 03:00,-1.326382884,-1.993975585,-0.684001427,0.201952166,0.135669153,0.797331613
03-01-2020 04:00,-1.582763052,-0.925046553,-1.07437502,0.160873623,0.160172757,0.257558477
03-01-2020 05:00,-0.712900349,-0.860022623,-0.848605228,0.270284623,0.059922846,0.911177426
03-01-2020 06:00,-1.889634954,-1.648511298,-0.53485234,0.583338026,0.684595177,0.323466552
03-01-2020 07:00,-0.746816818,-1.772705068,-0.599580848,0.56568248,0.517856205,0.854004811
03-01-2020 08:00,-1.271889087,-0.795513461,-0.7239151,0.152734462,0.44880979,0.707660237
03-01-2020 09:00,-1.231377304,-1.894453144,-1.481461106,0.110264151,0.605403747,0.29406402
03-01-2020 10:00,-1.073689591,-1.820546698,-0.733092317,0.176234669,0.905404585,0.609856271
03-01-2020 11:00,-1.887452786,-1.202700832,-1.85355707,0.143556899,0.449028171,0.986241127
03-01-2020 12:00,-1.980892288,-1.197130721,-0.722443088,0.524012219,0.669364364,0.666186062
03-01-2020 13:00,-1.631309168,-1.760118607,-0.991467975,0.254151125,0.935476365,0.788852915
03-01-2020 14:00,-0.690356466,-1.726525964,-1.700870355,0.8896505,0.571905147,0.96046312
03-01-2020 15:00,-1.820694041,-1.31034473,-1.807763483,0.921173363,0.851207215,0.239212967
03-01-2020 16:00,-0.912837574,-1.022782224,-1.40543284,0.124874353,0.309216183,0.124732815
03-01-2020 17:00,-1.383323064,-0.771202067,-1.179234168,0.56553181,0.830089504,0.823270753
03-01-2020 18:00,-1.313668846,-1.105853317,-1.881418959,0.127347261,0.680201119,0.874159284
03-01-2020 19:00,-0.505795196,-1.934460442,-1.706094283,0.612461527,0.131032767,0.461976434
03-01-2020 20:00,-1.873611234,-1.463784226,-0.563952629,0.271337013,0.102092567,0.547542552
03-01-2020 21:00,-0.676083584,-0.663299843,-1.095393161,0.214158204,0.469452601,0.542100513
03-01-2020 22:00,-1.773770808,-1.324422393,-0.50148446,0.056079709,0.370125705,0.072689584
03-01-2020 23:00,-1.936690594,-0.902646541,-0.659105267,0.309281495,0.824060963,0.080748353
04-01-2020 00:00,-0.894394105,-1.347815716,-0.702218977,0.139911213,0.272018682,0.865930221
04-01-2020 01:00,-1.127381271,-1.053930205,-0.673015832,0.665063615,0.677628936,0.836744533
04-01-2020 02:00,-1.350967556,-1.863614283,-1.786418771,0.862540796,0.804533673,0.32931638
04-01-2020 03:00,-1.948818324,-0.900503091,-1.555018127,0.44832577,0.345608302,0.667753383
04-01-2020 04:00,-0.564867504,-1.201681236,-1.678694368,0.780513106,0.301320914,0.215073407
04-01-2020 05:00,-1.946059591,-1.855179155,-0.557690713,0.726911667,0.219499007,0.132565868
04-01-2020 06:00,-1.436699293,-1.326017104,-1.635717101,0.652975062,0.589763245,0.668191376
04-01-2020 07:00,-1.133407375,-1.957003457,-1.250054165,0.406644174,0.670136519,0.066674488
04-01-2020 08:00,-1.845003623,-0.639335375,-1.739833213,0.555027829,0.244222094,0.490362628
04-01-2020 09:00,-1.372931586,-1.278082875,-1.992332759,0.923840227,0.298834436,0.29188917
04-01-2020 10:00,-0.99063739,-1.593879423,-0.891297669,0.212757456,0.479230212,0.62793685
04-01-2020 11:00,-1.323569674,-1.301798649,-0.752569144,0.479336415,0.612517029,0.369817814
04-01-2020 12:00,-1.491710839,-1.391421475,-1.274625124,0.395160785,0.772523392,0.271374815
04-01-2020 13:00,-0.563030523,-1.413941505,-1.086827303,0.136597358,0.678857205,0.132655709
04-01-2020 14:00,-1.358493774,-0.527457276,-1.739565333,0.953519158,0.735590941,0.455887949
04-01-2020 15:00,-1.660242307,-1.426747369,-1.525724038,0.458932856,0.46310601,0.931182665
04-01-2020 16:00,-1.386112255,-1.951578355,-1.270486979,0.187060818,0.248467061,0.350780315
04-01-2020 17:00,-1.20019446,-1.663273149,-1.216215664,0.951156763,0.650022475,0.649311146
04-01-2020 18:00,-0.808768319,-1.811667292,-0.528077204,0.453940175,0.703986863,0.967074649
04-01-2020 19:00,-1.243140905,-1.529239433,-0.933678716,0.20167807,0.730342354,0.811551371
04-01-2020 20:00,-1.234937802,-1.991021941,-1.044848202,0.163013091,0.866371182,0.868718648
04-01-2020 21:00,-0.953160894,-1.026122608,-0.749485353,0.56958208,0.454181862,0.688172311
04-01-2020 22:00,-1.442574359,-0.776378789,-1.477911946,0.411703877,0.574243936,0.251688295
04-01-2020 23:00,-1.084312062,-0.858190614,-1.445626661,0.489328452,0.805680574,0.951165346
05-01-2020 00:00,-1.482839071,-0.960576194,-1.903205419,0.14345502,0.49108008,0.800742266
05-01-2020 01:00,-1.191467036,-0.764246704,-0.789882596,0.982436422,0.202198039,0.673971316
05-01-2020 02:00,-1.622570297,-0.809837943,-0.615691282,0.90203581,0.329745404,0.458935049
05-01-2020 03:00,-1.898163959,-1.470614485,-0.730139061,0.256318975,0.800446602,0.661664418
05-01-2020 04:00,-0.891976745,-0.97514303,-1.2677141,0.87439228,0.751087971,0.517845316
05-01-2020 05:00,-1.741323949,-0.927315381,-0.925744035,0.121310468,0.259861084,0.534133785
05-01-2020 06:00,-1.757375277,-1.191613919,-0.575042768,0.563302381,0.534554096,0.419580609
05-01-2020 07:00,-0.721973372,-0.645868306,-1.387416796,0.617101935,0.061651375,0.187881815
05-01-2020 08:00,-1.10802381,-0.818588282,-1.888137424,0.133422762,0.267212545,0.421471039
05-01-2020 09:00,-1.906407203,-1.063670849,-1.823695447,0.550248682,0.361881096,0.150623582
05-01-2020 10:00,-1.512073325,-1.296102965,-1.841699797,0.823773964,0.941482487,0.321550664
05-01-2020 11:00,-0.664184418,-1.499633499,-1.576498664,0.540907717,0.36644881,0.577493101
05-01-2020 12:00,-1.507520333,-0.952050153,-1.130714059,0.361625036,0.736715691,0.981867034
05-01-2020 13:00,-0.983369373,-1.78971465,-1.864846916,0.357786486,0.190426027,0.821065066
05-01-2020 14:00,-0.616109658,-1.174640303,-0.60392034,0.052534814,0.747754572,0.102504231
05-01-2020 15:00,-1.537041128,-1.576783778,-1.226227289,0.547171188,0.634914293,0.719543201
05-01-2020 16:00,-0.821608347,-1.369980923,-1.055923619,0.588394661,0.733337203,0.743892452
05-01-2020 17:00,-1.414872561,-1.708241795,-0.549149334,0.808408375,0.770514863,0.238596903
05-01-2020 18:00,-1.197943359,-1.358259003,-1.18911042,0.95664858,0.244528631,0.506027592
05-01-2020 19:00,-1.024246303,-0.800846867,-0.680308872,0.868736167,0.714345883,0.524640664
05-01-2020 20:00,-0.689589524,-1.426098998,-0.924512865,0.097037361,0.901293988,0.250214345
05-01-2020 21:00,-1.525578999,-1.520788709,-0.783982895,0.717366922,0.380659661,0.257702441
05-01-2020 22:00,-0.706047334,-1.028510703,-0.870957189,0.513326272,0.384996797,0.784851395
05-01-2020 23:00,-0.925585964,-1.696463906,-1.842382842,0.118224771,0.827613978,0.383257549
06-01-2020 00:00,-1.553309568,-1.100216251,-0.745353404,0.910959475,0.322403839,0.758783124
06-01-2020 01:00,-1.749327016,-0.886896095,-0.660732133,0.641510652,0.917522215,0.753840624
06-01-2020 02:00,-1.800875083,-1.510738157,-0.789113025,0.410872718,0.401419593,0.324286864
06-01-2020 03:00,-0.77364132,-1.581897596,-0.797020492,0.984192451,0.415247972,0.616540378
06-01-2020 04:00,-0.867851987,-1.759347342,-0.515452383,0.351491892,0.746027548,0.791604224
06-01-2020 05:00,-0.736209753,-0.979164161,-1.94910205,0.817980857,0.6968171,0.493626368
06-01-2020 06:00,-1.420805077,-1.885098809,-1.537163965,0.666815038,0.750438659,0.135534403
06-01-2020 07:00,-0.523963663,-1.384235691,-1.715592023,0.359351376,0.773753433,0.569125494
06-01-2020 08:00,-0.550596625,-0.895256958,-1.572535427,0.104266536,0.155924895,0.676581821
06-01-2020 09:00,-1.77786791,-1.969349929,-1.556266521,0.20201061,0.270801559,0.154110383
06-01-2020 10:00,-0.677002049,-1.759967905,-1.087662851,0.423850981,0.209170324,0.917106277
06-01-2020 11:00,-0.565271286,-1.907918517,-1.660373449,0.586284267,0.296340343,0.254125649
06-01-2020 12:00,-1.441009465,-0.610551584,-1.631225952,0.35341687,0.725355631,0.239530897
06-01-2020 13:00,-1.310120769,-1.552237984,-1.640990116,0.358576951,0.823466615,0.751425853
06-01-2020 14:00,-1.979712417,-1.394808085,-0.92983445,0.551874797,0.686434208,0.623638882
06-01-2020 15:00,-0.669400053,-1.250031898,-1.503784053,0.937481795,0.564388998,0.200896048
06-01-2020 16:00,-0.93498739,-0.558268057,-1.277655983,0.197188805,0.111865128,0.315920788
06-01-2020 17:00,-1.784214219,-0.983255836,-1.007550228,0.741308902,0.065760106,0.380002888
06-01-2020 18:00,-0.773167818,-0.555422254,-0.830769876,0.226377309,0.345206902,0.553021243
06-01-2020 19:00,-0.708847184,-1.176701422,-1.283697028,0.962685511,0.602928587,0.310268761
06-01-2020 20:00,-1.04434324,-0.57642315,-1.042517616,0.581955923,0.275618247,0.367909577
06-01-2020 21:00,-1.338067775,-1.435445743,-1.948515258,0.301161953,0.770830453,0.217643825
06-01-2020 22:00,-1.892166762,-0.986207658,-1.614117326,0.199255285,0.456008304,0.390765461
06-01-2020 23:00,-1.998224776,-0.785939416,-0.51136017,0.892778578,0.074314061,0.955477952
07-01-2020 00:00,-1.276939966,-0.754231969,-1.145879744,0.416316935,0.606244674,0.821441176
07-01-2020 01:00,-1.323722275,-1.252802025,-1.884647168,0.578982153,0.090003145,0.904674137
07-01-2020 02:00,-1.815968921,-1.727607773,-1.286783088,0.604971239,0.590584413,0.348054499
07-01-2020 03:00,-1.162568034,-1.470208031,-1.919339196,0.9844082,0.492409569,0.895550951
07-01-2020 04:00,-0.736557697,-1.555491712,-0.858611441,0.494526236,0.78857728,0.673092266
07-01-2020 05:00,-1.908222723,-1.531201941,-1.920274685,0.639246493,0.085452337,0.377045774
07-01-2020 06:00,-1.373779073,-0.846686515,-1.04977157,0.100738137,0.934592005,0.416270301
07-01-2020 07:00,-0.867213325,-1.736864391,-1.134227458,0.191089908,0.516663603,0.129874719
07-01-2020 08:00,-1.892992989,-1.748174481,-1.651667586,0.8108306,0.418799725,0.501181477
07-01-2020 09:00,-1.726104193,-0.653225709,-1.929618073,0.762486216,0.496314578,0.073615862
07-01-2020 10:00,-1.084856089,-0.794391046,-1.860971556,0.745177005,0.206223517,0.386329385
07-01-2020 11:00,-1.949291082,-0.771886858,-1.925577344,0.950445528,0.207973679,0.583266781
07-01-2020 12:00,-1.389715053,-1.103024919,-0.520309812,0.915688373,0.793471671,0.969995067
07-01-2020 13:00,-1.10866634,-1.885143776,-0.555290213,0.94653009,0.964344569,0.352969559
07-01-2020 14:00,-1.121810991,-1.133680547,-0.753458097,0.636038139,0.257072852,0.266431144
07-01-2020 15:00,-1.745879737,-1.338951195,-1.332642578,0.474594501,0.437638642,0.052949402
07-01-2020 16:00,-0.659505729,-0.79906648,-1.309177989,0.433057295,0.737627902,0.345030443
07-01-2020 17:00,-1.402200644,-0.77824024,-1.956533578,0.574141727,0.378084762,0.691231594
07-01-2020 18:00,-0.68374778,-1.305056623,-1.598140587,0.053838876,0.425583051,0.898145008
07-01-2020 19:00,-0.713788311,-1.873820452,-0.610151473,0.9836842,0.954939369,0.727124177
07-01-2020 20:00,-0.658820461,-1.31462977,-1.850365146,0.51913583,0.360571856,0.765772005
07-01-2020 21:00,-1.035355629,-1.208255383,-1.475046446,0.362275752,0.141030649,0.411957834
07-01-2020 22:00,-1.83005863,-1.048662883,-1.343125519,0.877326362,0.477902395,0.106886743
07-01-2020 23:00,-0.707572316,-1.656890673,-0.615322412,0.320653169,0.544085225,0.204735224
08-01-2020 00:00,-1.357647975,-0.756172276,-1.328321204,0.702958817,0.339035673,0.130871355
08-01-2020 01:00,-1.190438195,-1.876103112,-1.909934912,0.390753563,0.764784078,0.520042082
08-01-2020 02:00,-0.613529338,-1.311038564,-1.531729198,0.683695938,0.377137277,0.066978106
08-01-2020 03:00,-1.537563906,-1.042466799,-1.533780841,0.117525933,0.099198725,0.242972195
08-01-2020 04:00,-1.508060808,-0.64936906,-1.688507465,0.358904173,0.14741929,0.390997072
08-01-2020 05:00,-1.26426087,-0.611978132,-0.54801275,0.799688709,0.241350364,0.276263935
08-01-2020 06:00,-1.051383598,-1.552742071,-1.328908407,0.327914833,0.880177744,0.907497862
08-01-2020 07:00,-1.127461835,-1.058198285,-0.539165469,0.524617794,0.392573902,0.506739365
08-01-2020 08:00,-0.738473766,-1.552380517,-1.670673639,0.715260537,0.577489141,0.919444073
08-01-2020 09:00,-1.636116929,-1.681423455,-0.936289286,0.187267741,0.573013511,0.690754941
08-01-2020 10:00,-1.605337601,-1.764736882,-1.954116121,0.249976367,0.207388828,0.40545992
08-01-2020 11:00,-1.568376356,-1.944606631,-1.113310582,0.911432541,0.782573566,0.17240496
08-01-2020 12:00,-1.213349646,-1.963931497,-1.951745742,0.108284741,0.819803042,0.97496709
08-01-2020 13:00,-1.289672236,-1.506777498,-1.659924114,0.833309789,0.31574586,0.384128922
08-01-2020 14:00,-1.77173037,-1.952075502,-0.851746277,0.65462855,0.961711736,0.558291029
08-01-2020 15:00,-1.702002177,-1.694438359,-1.175164685,0.333793564,0.913544773,0.900583652
08-01-2020 16:00,-0.829852025,-1.085416214,-1.17220715,0.492546891,0.791577817,0.783185668
08-01-2020 17:00,-1.898670343,-0.948418657,-1.608284411,0.870402207,0.389114966,0.146252676
08-01-2020 18:00,-1.981527452,-0.702004466,-1.72480871,0.318903579,0.107353002,0.240557152
08-01-2020 19:00,-1.618620529,-1.277090773,-1.765548617,0.577995969,0.666199003,0.620725877
08-01-2020 20:00,-0.779735635,-0.708604806,-1.921586697,0.754429503,0.634125182,0.760235362
08-01-2020 21:00,-1.640177286,-1.81395344,-0.764079994,0.896284126,0.068611599,0.139897358
08-01-2020 22:00,-1.491091423,-0.697874131,-0.656446696,0.18525499,0.945392571,0.532917354
08-01-2020 23:00,-1.834309384,-0.548816474,-0.817489112,0.841950969,0.552465049,0.190479927
09-01-2020 00:00,-1.017803272,-0.812465258,-1.389746905,0.348985754,0.872340257,0.19343841
09-01-2020 01:00,-0.907045508,-1.652417001,-1.550554701,0.984756298,0.11418504,0.42641412
09-01-2020 02:00,-1.770753412,-0.880754058,-1.829773663,0.139267912,0.717923313,0.562944127
09-01-2020 03:00,-1.963918343,-1.939984161,-1.772359734,0.239547538,0.419559286,0.763621196
09-01-2020 04:00,-1.224998291,-1.785642191,-1.918979862,0.80769389,0.241237551,0.230091309
09-01-2020 05:00,-1.527250679,-0.796014345,-1.784980665,0.368492653,0.616265991,0.772252563
09-01-2020 06:00,-1.053309986,-0.8114888,-0.745797406,0.875597887,0.060661938,0.59613666
09-01-2020 07:00,-1.265816756,-1.445283868,-1.717062399,0.87412159,0.719838942,0.878940735
09-01-2020 08:00,-1.188275988,-1.09766334,-1.542229299,0.41119993,0.656219088,0.721706774
09-01-2020 09:00,-1.95352054,-1.459474559,-1.283567688,0.457402205,0.600301995,0.455085514
09-01-2020 10:00,-1.064601175,-1.518653546,-0.54391103,0.950858346,0.895608591,0.512878549
09-01-2020 11:00,-0.577459865,-1.407408833,-0.874688187,0.548218126,0.630331686,0.855756661
09-01-2020 12:00,-0.863479258,-0.750713464,-1.109892048,0.943302833,0.419480824,0.701277451
09-01-2020 13:00,-1.223113955,-1.699457175,-1.60103176,0.471066981,0.848795146,0.641548441
09-01-2020 14:00,-1.600837054,-1.67424037,-1.125287256,0.397998232,0.369497187,0.904525551
09-01-2020 15:00,-1.410898666,-1.343444521,-0.978317764,0.74762155,0.709103273,0.589639757
09-01-2020 16:00,-0.804966456,-1.893137925,-1.959622421,0.555776252,0.096725228,0.401838391
09-01-2020 17:00,-1.541201175,-1.537169924,-1.566267199,0.468775469,0.145272426,0.959238283
09-01-2020 18:00,-1.27111722,-1.913654205,-1.057440819,0.96995547,0.664110679,0.849015207
09-01-2020 19:00,-0.735457436,-1.962693177,-1.142948888,0.940850781,0.803351261,0.415825539
09-01-2020 20:00,-1.975928666,-1.845284254,-1.508432538,0.80630539,0.568600796,0.701321053
09-01-2020 21:00,-1.903835132,-1.303750737,-0.607648066,0.468425289,0.551519927,0.746495406
09-01-2020 22:00,-0.975029126,-1.102507787,-1.688233848,0.670731464,0.136851489,0.884614435
09-01-2020 23:00,-1.149762703,-0.705828785,-0.975749021,0.749989296,0.593354538,0.347648869
10-01-2020 00:00,-1.338397125,-1.366188677,-0.556623846,0.628716981,0.22174485,0.417847132
10-01-2020 01:00,-1.017619138,-1.866887308,-0.970217878,0.432974805,0.128580154,0.708935567
10-01-2020 02:00,-1.676161385,-0.883490999,-0.846476594,0.25379508,0.555306205,0.3345362
10-01-2020 03:00,-0.755423808,-1.255078146,-0.709767383,0.376399552,0.375896085,0.17457012
10-01-2020 04:00,-1.416948414,-1.687662063,-1.468489683,0.835863412,0.951557646,0.430545434
10-01-2020 05:00,-1.77256785,-1.666795218,-1.149098602,0.302073797,0.440236878,0.219025007
10-01-2020 06:00,-1.491470972,-1.007086048,-0.526721768,0.231523919,0.760121834,0.170836335
10-01-2020 07:00,-1.726419434,-1.303273852,-1.803282451,0.102653497,0.486336167,0.96821061
10-01-2020 08:00,-0.601012967,-0.818079545,-1.10349111,0.278811082,0.749802611,0.987685741
10-01-2020 09:00,-0.995457304,-0.621663578,-0.726707842,0.27300821,0.99101109,0.147583047
10-01-2020 10:00,-0.575434677,-1.881217076,-1.696157049,0.829921566,0.301774943,0.275821347
10-01-2020 11:00,-1.25972622,-1.195503872,-1.235057956,0.137330456,0.273628148,0.779560687
10-01-2020 12:00,-1.168227726,-1.690647463,-1.180106245,0.722289581,0.076141175,0.302972692
10-01-2020 13:00,-1.71862733,-1.465281567,-0.882144102,0.428165674,0.51577441,0.777923231
10-01-2020 14:00,-0.730597286,-1.389718974,-1.990294723,0.144018569,0.255496544,0.168755852
10-01-2020 15:00,-1.191517971,-1.055860833,-1.397489558,0.854567315,0.204429546,0.459102906
10-01-2020 16:00,-0.946482326,-0.681777053,-1.049731947,0.383414312,0.804297135,0.832948103
10-01-2020 17:00,-1.865545353,-1.27200375,-0.871456915,0.887101461,0.718501783,0.407707309
10-01-2020 18:00,-0.62601035,-1.068716265,-1.219679216,0.442423268,0.810821553,0.334935836
10-01-2020 19:00,-1.909641285,-0.72858926,-1.127128172,0.182252999,0.670704775,0.477431946
10-01-2020 20:00,-1.34098477,-1.097423328,-0.697890727,0.173378643,0.637542038,0.516169314
10-01-2020 21:00,-1.503044118,-1.158565269,-1.322594038,0.065890153,0.452704457,0.627446204
10-01-2020 22:00,-1.648733606,-0.847552051,-1.017429768,0.74181888,0.45162079,0.684521456
10-01-2020 23:00,-1.578706619,-1.445981308,-0.601963547,0.467547854,0.278225706,0.065002365
11-01-2020 00:00,-1.533188505,-1.232455744,-1.664253448,0.058223116,0.588715138,0.701523834
11-01-2020 01:00,-0.836726338,-0.956175486,-0.894025548,0.095360039,0.251985331,0.153553754
11-01-2020 02:00,-0.990384574,-0.782448796,-1.862983596,0.294628154,0.216889989,0.48657837
11-01-2020 03:00,-1.973620604,-1.072118956,-1.906876963,0.403082814,0.092532154,0.338152149
11-01-2020 04:00,-0.969770019,-1.779119136,-1.784176408,0.217667748,0.337168827,0.107879561
11-01-2020 05:00,-1.473890651,-1.524201013,-0.900755531,0.743608051,0.591010124,0.268112636
11-01-2020 06:00,-1.488531439,-0.822430713,-1.051539009,0.609485718,0.10385883,0.479801196
11-01-2020 07:00,-1.428691322,-1.134991305,-0.914156971,0.349128948,0.1795692,0.526801489
11-01-2020 08:00,-1.919496205,-1.398077882,-1.899148417,0.592031775,0.465545007,0.537834649
11-01-2020 09:00,-1.424814048,-0.928091031,-1.929936493,0.620766643,0.998382494,0.320353909
11-01-2020 10:00,-1.799121329,-1.457839302,-1.91633369,0.271090249,0.653150765,0.605050503
11-01-2020 11:00,-1.976380475,-1.93339277,-1.283775495,0.290194505,0.855434368,0.368697039
11-01-2020 12:00,-0.85949243,-1.510626412,-1.054179565,0.312086625,0.807742719,0.254584997
11-01-2020 13:00,-1.926230075,-1.411929605,-0.950323136,0.051395133,0.997941005,0.351465186
11-01-2020 14:00,-1.196079839,-1.511537432,-1.961205322,0.076146237,0.381042043,0.211137138
11-01-2020 15:00,-1.707468541,-1.401170038,-0.687722384,0.943614659,0.642032394,0.769393225
11-01-2020 16:00,-1.735704626,-1.462026346,-1.618502962,0.79462044,0.051880578,0.222274015
11-01-2020 17:00,-0.816539275,-1.646760667,-1.479060215,0.589044014,0.405878399,0.514833761
11-01-2020 18:00,-1.781483083,-1.626963648,-1.815367254,0.163155618,0.487327093,0.987930281
11-01-2020 19:00,-0.573866333,-1.30105936,-1.539818294,0.223133978,0.926128988,0.213468498
11-01-2020 20:00,-1.023252159,-0.822820236,-0.685969698,0.631824692,0.492454746,0.937516862
11-01-2020 21:00,-1.973944144,-1.212087101,-1.494459451,0.459349825,0.770954031,0.774144887
11-01-2020 22:00,-1.610725817,-1.777801414,-0.975308858,0.238498769,0.35472986,0.226179761
11-01-2020 23:00,-1.374130566,-1.084028128,-0.881595246,0.872786455,0.849608593,0.882252652
12-01-2020 00:00,-1.850795944,-1.739041592,-1.885935912,0.347484397,0.27425665,0.165370169
12-01-2020 01:00,-1.05914861,-1.144929788,-0.792032016,0.843497342,0.727949206,0.175552328
12-01-2020 02:00,-1.291974961,-1.218891778,-1.480377765,0.414246843,0.7350213,0.421228743
12-01-2020 03:00,-1.930773769,-1.837505674,-1.059864472,0.920060142,0.437166744,0.618612059
12-01-2020 04:00,-0.955880545,-1.242596435,-1.997024654,0.148166719,0.228478738,0.925589662
12-01-2020 05:00,-0.963845765,-1.267287292,-0.603635534,0.648313306,0.146054586,0.574028633
12-01-2020 06:00,-1.988932128,-0.831011055,-1.836950755,0.160293463,0.913932884,0.093509338
12-01-2020 07:00,-0.544816384,-0.985125581,-0.546225252,0.817335128,0.547767037,0.349462025
12-01-2020 08:00,-0.763280832,-0.993764473,-1.863890034,0.971905624,0.358435222,0.132386051
12-01-2020 09:00,-1.769701557,-1.969017765,-1.63326986,0.888328275,0.605010075,0.550613179
12-01-2020 10:00,-1.097857929,-0.696376126,-0.884766335,0.102762294,0.055558289,0.080008173
12-01-2020 11:00,-0.781524142,-0.613596598,-1.238887126,0.811589966,0.135526812,0.661987366
12-01-2020 12:00,-1.167415746,-0.8411365,-0.59072643,0.536431364,0.358340167,0.093062381
12-01-2020 13:00,-1.074930093,-0.50036054,-1.585621873,0.984956895,0.751651894,0.367754988
12-01-2020 14:00,-0.761212814,-0.764789157,-1.313854657,0.894909853,0.336746299,0.989525689
